game_id,stack,position,nb_players_start,cards,pot_size_before_decision,nb_unfolded_players,money_to_add_to_call,last_raise__preflop_player,mise en cas de raise/bet,decision
804603445,7.5,1,5,6h 5d,0.35,4,0.25,-3,0.0,folds
804603346,15.0,1,6,Td 5h,2.25,5,1.5,2,0.0,folds
804603324,14.75,-2,4,2d Kd,1.75,3,0.75,0,0.0,folds
804603277,7.5,2,6,2s 6d,0.35,5,0.25,-3,0.0,folds
804603263,7.5,3,6,Jc Th,0.35,6,0.25,-3,0.0,folds
804603188,7.5,2,6,7c Jh,0.35,5,0.25,-3,0.0,folds
804603175,7.25,2,5,2s 5s,1.5899999999999999,3,0.37,1,0.0,calls
804603099,15.0,1,4,Kh 3c,0.75,4,0.5,-3,0.0,folds
804603095,7.5,0,6,2h Qd,1.6,5,1.0,1,0.0,folds
804603019,15.0,0,5,8c 9h,17.25,5,15.0,1,0.0,folds
804602976,7.5,2,5,6c Jh,0.35,5,0.25,-3,0.0,folds
804602926,14.75,1,4,6s 2h,0.75,2,0.25,-3,0.0,folds
804602864,7.5,1,6,8d 4d,0.35,4,0.25,-3,0.0,folds
804602779,14.5,1,4,5h Ks,1.75,2,0.5,0,0.0,folds
804602761,14.75,-2,5,Qd 9s,17.0,4,14.75,0,0.0,folds
804602739,7.4,3,6,2h 3d,1.85,4,0.65,1,0.0,folds
804602714,7.5,1,6,5d 5c,0.35,5,0.25,-3,0.0,folds
